,lightgbm,gbc,lda,knn,et,rf,mlp,qda,catboost
DBAASP3900,0.03547973349739703,0.27066299965100654,0.09787422915578164,0.058823531800181454,0.34,0.32,0.2379082899245375,0.014788034737628438,0.07049493284372053
DBAASP273,4.824569928298631e-05,6.54686242136253e-05,0.0012831838817736094,0.0,0.01,0.01,0.00014268691403038317,2.12668740201947e-07,0.0004542769598674836
DBAASP271,0.0004011203267653719,0.00018844774780346236,0.00017816687577658385,0.05771546914966398,0.11,0.04,0.0003118917549320453,5.824328120954596e-06,0.0007933511066557322
DBAASP3166,0.00021854130944939603,0.00015308910532548894,0.00042805480362240146,0.17647055198868575,0.03,0.07,0.2379082899245375,7.709337522045656e-07,0.006547191676970028
DBAASP4169,4.338312247144071e-05,7.479594205779976e-05,5.9084331658998176e-05,0.0,0.0,0.0,0.2379082899245375,7.040472956036594e-05,9.847847899496487e-05
DBAASP2913,7.460039936024194e-06,3.578800020785225e-05,7.323991807415181e-05,0.0,0.0,0.0,3.272197834037219e-05,4.1608336147664555e-33,2.5786307054866315e-05
DBAASP3648,1.551005032052977e-05,8.261577173592727e-05,0.0003989310442844101,0.0,0.0,0.0,0.00035744514962539656,2.398973939698207e-07,0.0005079570583423754
DBAASP2139,7.963601674414755e-06,3.785403845133267e-05,0.0009643177201841433,0.0,0.0,0.0,5.2601303555395786e-05,6.868583903361067e-26,5.7774350245968166e-05
DBAASP2036,2.3948089359434798e-05,5.0058505518455344e-05,0.00119724028318918,0.0,0.0,0.04,0.0007549427331901484,2.7859566317406205e-07,0.0003408048559284384
DBAASP2993,7.1018587360629955e-06,9.508050183654029e-05,0.00027241709426726506,0.0,0.01,0.0,5.742477752081763e-05,1.2279847025082502e-08,0.0002399989641130311
DBAASP109,1.598366942765738e-05,3.889075471700136e-05,0.00014055804570286978,0.0,0.01,0.0,5.373312763143767e-05,2.141160468201062e-07,8.91911044554864e-05
DBAASP138,9.711526541917747e-06,3.4055632077166864e-05,0.0005048424373228965,0.0,0.01,0.0,5.325728456671468e-05,1.8817857974910835e-17,3.350782196517282e-05
DBAASP4960,0.0003098623122696127,0.0005030361422028693,0.10113016420754099,0.0,0.19,0.05,0.0001321408773325352,0.0012783487995050272,0.002351710109448585
DBAASP71,0.00015760977836114479,0.00040782442950452287,0.0030812541099884236,0.05882352639291956,0.07,0.03,0.2379082899245375,0.026280867904239825,0.008586812827330849
DBAASP682,8.169621144488426e-06,3.578800020785225e-05,2.709741933810001e-05,0.0,0.01,0.0,2.140027642450685e-05,4.27518871701247e-11,0.0002884442184101914
DBAASP2815,6.996740055453426e-06,3.610675163284384e-05,0.00020318053340746651,0.0,0.0,0.0,5.569841832673221e-05,3.317508204347171e-24,2.0883408644150412e-05
DBAASP1054,0.7136339868754535,0.8686165043481,0.9999616992179776,0.17647071202822048,0.46,0.47,0.2379082899245375,0.9055745289106811,0.5853379759906371
DBAASP4093,1.0478090834479307e-05,2.932343477104816e-05,0.0006771933559499924,0.0,0.05,0.1,0.00017452956856195778,1.6358733320169113e-15,0.00033365146839518567
DBAASP2755,5.795680651880801e-06,3.578800020785225e-05,8.540548238025671e-05,0.0,0.0,0.0,1.809637533004022e-05,3.4047634848402565e-22,1.2691466375279036e-05
DBAASP4271,1.334094584908085e-05,4.759243437731501e-05,0.0003491799912727249,0.0,0.0,0.0,1.8447796958533365e-05,5.104100628095123e-19,5.5662176732847686e-05
DBAASP884,9.884390325586994e-06,5.651990930798794e-05,0.000922866632949864,0.0,0.0,0.01,4.299222794790778e-05,1.4359507711160755e-21,0.00011696787589722009
DBAASP2698,0.00028023395936484105,0.000750599259435185,0.0005852475705231874,0.0653943812939679,0.03,0.08,0.011991394186198923,2.5978690234600123e-34,0.0048063517199287776
DBAASP250,6.0066572471394556e-06,3.509099100774796e-05,1.8015014820635807e-05,0.0,0.0,0.0,1.9440571665538397e-05,3.849528555112242e-31,4.95427602606566e-05
DBAASP355,0.012460568666332342,0.00014340541287031426,0.0037944047064293325,0.17352279340322438,0.11,0.0,0.9389166404088878,3.168284479137084e-05,0.002808051434402006
DBAASP164,0.9932770196729724,0.982345172811859,0.9999892778648762,0.1666667734538782,0.78,0.7,0.2379082899245375,0.9980147160724323,0.6313319790794099
DBAASP2838,1.1487236820510024e-05,4.494169478785737e-05,0.0004317491383296544,0.0,0.0,0.01,0.00011008190890917142,2.689652610939301e-18,0.00013415541700343038
DBAASP4896,0.0007377855034240788,0.00017196324792296408,0.006201301944806081,0.0,0.03,0.02,0.00028583849773054434,0.00018670974684128867,0.0019448313061629283
DBAASP2391,1.122106620884114e-05,0.00010260755320411536,0.0002063011739899751,0.0,0.0,0.02,0.0003765209524502384,6.7289663473973265e-06,0.0011082650014549637
DBAASP1483,6.681661937240121e-06,3.1689829939200834e-05,0.00010228556189244943,0.0,0.01,0.01,3.209224232094854e-05,7.590271982070923e-13,0.00019160909106967567
DBAASP3043,7.98813826859412e-06,3.851265583902754e-05,0.0001932574294166694,0.0,0.0,0.01,3.6112144721852275e-05,1.8290505230580557e-05,0.00018103088943093637
DBAASP2352,1.377801969458548e-05,6.19043924154245e-05,0.0008010436658709938,0.0,0.01,0.0,2.61063905414895e-05,1.37118552485615e-07,5.504205549598842e-05
DBAASP4536,0.0037168653529004864,0.00021955178119841925,0.0008140140560360056,0.05408429932941611,0.07,0.05,0.2379082899245375,0.0019321624965275303,0.002609049740686194
DBAASP4713,0.0008670073629837431,0.00012483840661183204,0.00025379204858696266,0.09090915536793276,0.13,0.03,0.2379082899245375,0.0012875942307345074,0.0026972711559496024
DBAASP721,8.90923096852681e-06,4.231244722260566e-05,0.00011797095763107226,0.0,0.0,0.0,4.231592901643041e-05,1.8087028532204115e-26,5.5426170448414336e-05
DBAASP2829,2.1319095990849577e-05,3.578800020785225e-05,0.0003105976790571189,0.0,0.0,0.0,6.187481812305342e-05,1.8640200014113424e-27,3.1364397991107606e-05
DBAASP782,3.96868872983601e-06,3.578800020785225e-05,0.0001739243977675283,0.0,0.0,0.0,1.7797782539339625e-05,4.100660858671717e-16,0.00010579876102843148
DBAASP2282,2.0299613352212034e-05,2.965775224147931e-05,0.0004115819222604623,0.0,0.02,0.01,9.422340349768823e-05,2.6863496676064715e-21,9.087951788991229e-05
DBAASP768,0.0001064605414192005,0.00018500109630192315,0.00030609930835826996,0.0287976766728782,0.04,0.03,0.012009740288583358,0.3813778846850622,0.0024242695206154407
DBAASP352,0.00010268224192270651,3.827360322270432e-05,0.0036391610839637514,0.06030751667869493,0.05,0.03,0.0015335014123215296,4.38077073494835e-07,0.0004917190752922879
DBAASP2920,9.812128601517478e-06,3.578800020785225e-05,8.326374022966977e-05,0.0,0.01,0.0,2.7469184957548274e-05,2.9051694261031383e-15,0.00010739075527292008
DBAASP1954,9.091498755553586e-06,4.2877956062827935e-05,0.0003039265356724806,0.0,0.01,0.0,6.138883861506059e-05,9.110060967892737e-12,7.035558630293029e-05
DBAASP4313,1.8971852361355225e-05,3.578800020785225e-05,0.0011920067159038729,0.0,0.0,0.0,2.6960029867353195e-05,9.595796053187887e-39,6.115951655135992e-05
DBAASP2863,5.408218193505552e-05,3.4941643639318366e-05,0.0006149501644633352,0.0,0.0,0.0,7.948201857535287e-05,0.0006731038239315976,0.00029257575465775404
DBAASP1427,7.806145241557926e-06,3.2943187198056555e-05,0.0003392690380183147,0.0,0.0,0.0,6.510368795078213e-05,2.715490217227777e-18,3.340909476197655e-05
DBAASP1635,6.949674490769129e-06,8.607456064718924e-05,0.0006253202465131174,0.0,0.0,0.0,5.019454981483663e-05,0.00012603749761185023,0.00016911130561735144
DBAASP2507,6.26422993934499e-06,6.19043924154245e-05,0.00018486901700414768,0.0,0.01,0.0,2.5394487618223107e-05,4.693387682852343e-10,4.538731375875185e-05
DBAASP2765,2.5705916155574085e-05,4.051156730510153e-05,0.0008201879730094944,0.0,0.01,0.0,0.0002538193084728504,3.369736434109611e-18,0.00010436263458641158
DBAASP1906,3.340735201340777e-05,0.0001488414961474094,0.14555111543234361,0.0,0.04,0.03,4.579395947740256e-05,0.0027670119557041063,0.00030466473501367043
DBAASP2466,0.0012728627322189491,0.0005620164576254327,0.0501888865520128,0.0,0.1,0.05,0.06481807945208463,0.9101171712297895,0.002011547452203897
DBAASP4156,1.400056464275686e-05,5.608989458110823e-05,9.287501657645582e-06,0.0,0.0,0.01,0.2379082899245375,8.42774692137947e-07,5.219836129045946e-05
DBAASP1641,5.350611726028477e-05,3.5252857122822825e-05,0.00022995779801900099,0.0,0.0,0.0,0.0001655833913470488,2.346792035807938e-07,0.000156801497484152
DBAASP1598,0.0013299757322427833,0.0077002157894966615,0.00013805730162262992,0.11111158129791393,0.06,0.28,0.2379082899245375,0.009351440710369648,0.15666397411748334
DBAASP4233,6.0677450911286056e-06,7.035080540967393e-05,9.205079335624076e-05,0.0,0.0,0.0,1.703972699254169e-05,6.404719536736128e-11,0.00010797529799508619
DBAASP3773,3.143813196783793e-05,3.4941643639318366e-05,0.0011184839649408156,0.0,0.01,0.0,3.204844862019456e-05,8.60429556688695e-17,4.289589852146279e-05
DBAASP1167,3.8410148462128164e-05,6.0217059867735216e-05,0.00016482542869042412,0.0,0.0,0.0,7.994948718755769e-05,7.054728040474432e-05,0.00013872740714567194
DBAASP1929,0.0001663808181882438,7.881126472652063e-05,0.0015098843400380751,0.0,0.01,0.03,0.0001302115503984911,4.5708589058386044e-09,0.000984570830184028
DBAASP2828,1.575032585051649e-05,3.363514529354333e-05,0.0008938147931369355,0.0,0.0,0.01,0.0004955333508398819,2.6506286786070697e-20,4.01695822577203e-05
DBAASP3681,0.16150375239880554,0.11113061615074207,0.9997233968848914,0.12193164690209805,0.4,0.37,0.16018479085444912,0.9983072322225136,0.32449953984222063
DBAASP928,0.42010042612719284,0.2112616418091406,0.03456829664292304,0.13098354123778932,0.49,0.45,0.0015705397385724564,0.23778577549865507,0.5139306069766162
DBAASP3183,0.0016954178544499729,0.00010139945198034282,0.00031610643751624293,0.5555548214790929,0.12,0.11,0.2379082899245375,0.00545455353537888,0.006261884758276319
DBAASP2685,0.0003100597052494094,0.0012522614534737114,0.00016140252812965473,0.8235285255440188,0.05,0.09,0.2379082899245375,2.9565576447492123e-37,0.005720205232088112
DBAASP1834,1.754623080536323e-05,3.396455053368937e-05,0.00030052552148442617,0.0,0.0,0.0,0.00030361965921042684,1.7596577705742208e-15,0.00011035770038405955
DBAASP1228,0.00022672494802348866,3.5252857122822825e-05,0.00042798526898469474,0.0,0.0,0.0,0.00012868055894249008,2.4706337383638675e-07,0.0002866590891374604
DBAASP4318,1.667296609022137e-05,3.578800020785225e-05,0.000327072009988616,0.0,0.0,0.0,2.785389281296479e-05,5.543976741175263e-14,2.4373682795946433e-05
DBAASP1593,0.0677275533114389,0.02009957512099198,0.921500903911516,0.11111157843946076,0.16,0.22,0.2379082899245375,0.00019122882576979878,0.06417977434475902
DBAASP2720,1.713977943013088e-05,4.712839575689847e-05,1.9243177646587113e-05,0.0,0.0,0.0,0.2379082899245375,4.950728783762467e-09,0.00017975108059792977
DBAASP3604,0.00013793969386212705,0.00019060468666745064,0.14616132778115618,0.4286779749738643,0.06,0.08,0.0012887964691547604,1.0,0.001988015308530168
DBAASP3122,0.000861059767014838,0.0002045271622373946,0.11329206410350737,0.11764706406902391,0.17,0.13,0.2379082899245375,1.0,0.005409458011537234
DBAASP4051,6.077725765443941e-05,6.394929263838094e-05,0.002233626989326665,0.0,0.08,0.04,0.2379082899245375,4.84626076149415e-07,0.0009570207877691523
DBAASP14,0.00013761504834993146,8.781602680059526e-05,0.00274889524960172,0.0,0.05,0.03,0.2379082899245375,1.2521728298206437e-06,8.6530269784774e-05
DBAASP4344,1.4684002626566787e-05,3.610675163284384e-05,9.277441191570313e-05,0.0,0.01,0.0,2.0657305540537955e-05,7.593155012960822e-18,5.450688597500666e-05
DBAASP50,2.638734274069913e-05,3.610675163284384e-05,0.0016722556404578535,0.0,0.0,0.0,3.8436498811644566e-05,4.3943526996039294e-20,0.000286410540655857
DBAASP4777,3.2784796369960336e-05,4.5418122772288854e-05,0.004152890450903562,0.0,0.0,0.0,4.5227587893971676e-05,5.670736338474513e-05,0.0003848992271543383
DBAASP5054,4.031016515861039e-06,3.578800020785225e-05,0.0001516617202447033,0.0,0.0,0.0,2.0449463319632626e-05,2.2261802515518503e-13,2.066524242306303e-05
DBAASP2725,0.0011666519936297387,0.0080829678924861,0.00028939741371318247,0.1764705803796522,0.13,0.21,0.2379082899245375,9.315558894921964e-06,0.0037822741642129253
DBAASP1056,0.017668741841625885,0.008124041330592515,0.07333373077690943,0.16491227777745762,0.08,0.25,0.8717237015514709,0.22531169432155257,0.013113727579116507
DBAASP2825,1.5007225580901713e-05,3.610675163284384e-05,0.00042132231446235044,0.0,0.0,0.0,7.55432298901632e-05,2.936959137850029e-19,3.5359276549192615e-05
DBAASP985,5.227345581073511e-05,0.00011981034197580985,0.00011261536525952002,0.0,0.04,0.04,4.183692452845968e-05,0.00015135353110809813,0.0003975487993615214
DBAASP447,3.525596659247717e-05,3.253326141587242e-05,0.00502551397917086,0.0,0.03,0.01,5.501672035453021e-05,1.6932706367399062e-19,0.00029923621516141167
DBAASP1506,0.00010676877349090246,6.663712425339709e-05,0.00017591951765663313,0.0,0.03,0.03,8.507859355573779e-05,4.471435141315418e-05,0.00022622982090635848
DBAASP3644,1.9007776902977165e-05,7.90996588059673e-05,0.00031345041505481203,0.0,0.0,0.0,0.0002834717796948428,6.429951856775216e-07,0.0006312154077380067
DBAASP4485,5.297098107580543e-05,9.12065426924863e-05,0.0005208753672700587,0.0,0.02,0.01,0.0017050113147083722,4.325614050413529e-05,0.0005177671621879682
DBAASP255,6.051772289059667e-06,3.509099100774796e-05,3.06465777510051e-05,0.0,0.01,0.0,2.7595158344751437e-05,6.012069292017879e-26,7.079261609920209e-05
DBAASP2772,6.912156005017679e-06,3.578800020785225e-05,0.0002836711134222906,0.0,0.0,0.0,3.6665244305950994e-05,9.578729198352476e-23,2.8226825198601735e-05
DBAASP1655,4.702283386937482e-06,3.578800020785225e-05,0.00024010487609428115,0.0,0.0,0.0,2.7990379492910327e-05,1.2075459634108548e-13,1.8502209050625653e-05
DBAASP3589,8.262225065071402e-06,4.69258236853525e-05,0.00011479166651646898,0.0,0.0,0.0,2.2988636662248817e-05,8.612759607144136e-10,9.384189275019676e-05
DBAASP2270,1.0919382963687172e-05,3.94927826105115e-05,0.0013939522447819228,0.0,0.0,0.0,0.00033240761112974523,5.3242884454493185e-11,0.00010427718725976328
DBAASP4275,1.2394016679646183e-05,5.309648525257614e-05,7.305104597721291e-05,0.0,0.0,0.0,2.2263797933464982e-05,6.281236879309269e-11,0.00023736648407913128
DBAASP1845,9.07593260716735e-06,4.095464070780613e-05,0.00024270990131694298,0.0,0.0,0.0,2.423474720774727e-05,7.035860179452431e-09,2.505639732944044e-05
DBAASP2052,2.395752396576408e-05,3.557186444625187e-05,0.00032915005507838576,0.0,0.01,0.0,0.00015797570545376716,1.0968358408151536e-11,8.140719072337867e-05
DBAASP2845,1.2921374318104708e-05,4.802542412770729e-05,0.00017429402670326712,0.0,0.0,0.0,0.0001024198007135471,1.9026180502871536e-12,0.00014052786697994123
DBAASP705,9.794347420619617e-06,3.578800020785225e-05,0.00035568684317381074,0.0,0.0,0.0,2.2892644165165433e-05,4.1867485691118226e-16,3.964711609014504e-05
DBAASP864,3.218820322394951e-05,3.934236053224126e-05,5.796104154774033e-05,0.0,0.01,0.0,0.00013554095619539892,2.0124695286234028e-08,4.37272806340065e-05
DBAASP4335,0.0003404594448575832,0.00012989056553879208,0.0008610622897703373,0.0,0.08,0.01,0.0001654244617179739,4.0091627934561555e-09,0.0013298528952572354
DBAASP1395,2.2376960345566332e-05,6.996272339360952e-05,0.00028388523873512254,0.0,0.01,0.01,3.0290950980373177e-05,4.438376392654734e-06,0.00026630816881611163
DBAASP4798,6.296576434757616e-06,4.051156730510153e-05,2.755192189245096e-05,0.0,0.0,0.0,2.0891592818939897e-05,2.6424853861720723e-17,7.396293707847786e-05
DBAASP2693,7.488712471108558e-05,0.00039774613725798686,0.0031697402102897117,0.06395499206634274,0.05,0.07,0.011991254387328145,1.3586993686284893e-38,0.011285071542507498
DBAASP5009,2.5971507639497078e-05,3.578800020785225e-05,7.165615419534744e-05,0.0,0.01,0.01,5.908025005313758e-05,2.1849081115744846e-09,9.980868898258746e-05
DBAASP648,2.279248082400826e-05,4.69258236853525e-05,0.0012737763487438766,0.0,0.0,0.0,2.263862428260054e-05,1.6955856197401047e-10,3.192517376599083e-05
DBAASP2286,8.738320007473894e-06,3.097888304674093e-05,0.0006892858664551095,0.0,0.0,0.0,2.511627503790746e-05,9.657634034364851e-24,9.449689710853237e-05
DBAASP1565,1.1583933978683529e-05,5.6535402424331454e-05,0.0002475293624278466,0.0,0.0,0.01,3.3153725795127604e-05,4.32871485509777e-07,0.00017670879994040797
DBAASP4774,6.821744500049445e-05,5.4942979268300154e-05,0.000675845037742466,0.0,0.0,0.0,0.0002212332724927642,4.0914584780675145e-06,0.0003200846745229962
DBAASP2434,0.0010868998219192984,0.015489756737156395,0.178572743518693,0.0,0.09,0.1,7.22713955815079e-05,5.990295144353391e-05,0.005724427496900954
DBAASP4267,6.935884462336468e-06,3.578800020785225e-05,7.650466746602914e-05,0.0,0.0,0.0,1.6337359832303998e-05,1.9015435757904053e-11,4.030267350814176e-05
DBAASP832,5.657471379396003e-06,3.495009445692657e-05,1.083508514622932e-05,0.0,0.02,0.0,0.00010675087989532691,6.429713817171401e-08,0.00038739954579068193
DBAASP455,0.0001137126973647344,6.192176042764793e-05,0.0012581946847262237,0.0,0.01,0.01,7.325946551402828e-05,1.9269233264579172e-19,0.0003933725532889648
DBAASP3674,1.820426902168706e-05,7.825641225676798e-05,0.0003761285193645306,0.0,0.01,0.0,0.0004332809143427852,9.579603633750376e-08,0.0006862929254127796
DBAASP2775,7.973929167262228e-06,3.578800020785225e-05,0.00029261409968884964,0.0,0.0,0.0,3.478702994044535e-05,2.138357596588312e-23,1.5113212809418293e-05
DBAASP1257,1.2242885542301687e-05,4.336614195379652e-05,0.0009386148966943898,0.0,0.02,0.01,3.8438046506325585e-05,5.143153806778954e-06,0.00021451588688180639
DBAASP3965,0.0002117944769316235,0.0009154200992589029,0.014344987015953858,0.5999992650174024,0.13,0.06,0.2379082899245375,3.718465366829417e-05,0.0023551153368633914
DBAASP2384,0.00032527686254422934,3.95535067049674e-05,0.00019583407603093798,0.0,0.01,0.0,4.273484802504619e-05,1.5032659747700585e-06,0.00039255144897554163
DBAASP1837,7.463512729423729e-05,0.00036852330302159577,0.018670302968211903,0.0,0.06,0.07,0.00017073507094651275,2.313927400157053e-11,0.0021003121353608454
DBAASP5130,9.619340281427599e-05,0.00015464103432815695,5.1856677356382355e-05,0.0,0.03,0.06,3.872114307516967e-05,1.8376183995611206e-18,0.00024187710108279607
DBAASP68,1.3759040681297074e-05,5.357836787497416e-05,0.00011473152980853784,0.05882352473532079,0.04,0.0,0.2379082899245375,4.3813374607904353e-07,8.149415180687369e-05
DBAASP136,6.017187921794238e-06,3.578800020785225e-05,0.00037848898904074054,0.0,0.0,0.0,2.581092217237082e-05,7.049973394529639e-16,2.0078748770697494e-05
DBAASP4417,6.261432769798206e-06,2.94097120832351e-05,9.681852218886273e-05,0.0,0.0,0.0,4.14377879380225e-05,2.175978195261321e-15,4.134685387672262e-05
DBAASP1274,4.4435175468229855e-06,3.578800020785225e-05,0.0005914542454484699,0.0,0.0,0.0,3.1938078529230385e-05,2.5672757015690446e-06,5.6787746960665566e-05
DBAASP1505,5.752214435581062e-05,5.6787526518693476e-05,0.024240224345300973,0.2131074435806314,0.04,0.02,0.0015126195936988349,0.9999999999999956,0.0011813493379385373
DBAASP880,1.1650870523348488e-05,5.341053994639281e-05,0.00038071206571191216,0.0,0.01,0.0,0.00016425513235304544,3.129574987834283e-06,0.0005707111475047064
DBAASP3626,0.0031249432115067885,0.00017256082294516797,0.22889651890468848,0.42662037115324336,0.09,0.05,0.003366229269980608,1.0,0.0020037535073172477
DBAASP2099,4.545860749824119e-06,3.956145141329793e-05,0.00011364082994881387,0.0,0.0,0.0,2.1656351078514348e-05,4.804610077579629e-11,1.420848738411693e-05
DBAASP1312,1.0020174037315452e-05,6.705712901475445e-05,0.0003355083518362623,0.0,0.02,0.0,2.8807783955267206e-05,1.983679920147652e-15,0.00024234378240156138
DBAASP715,7.5539381649507595e-06,4.231244722260566e-05,0.00012221558781003687,0.0,0.0,0.0,3.118778562568223e-05,2.923440576754071e-25,3.868575972909139e-05
DBAASP215,8.788204849969456e-05,0.00016320959527712137,0.0016707818040287842,0.0,0.0,0.03,0.0001913498257960037,1.7427684440844662e-10,0.0005293465870180574
DBAASP1266,5.255154171804652e-05,0.000154336998105578,0.006568626763671851,0.0,0.02,0.03,3.952752404725228e-05,0.024625285150466632,0.0002735507022683637
DBAASP4799,2.982671185991744e-05,4.483898094055475e-05,8.81753568655571e-05,0.0,0.01,0.0,0.00020025752177686856,8.288362712246744e-07,0.0001897888059753475
DBAASP4010,2.093170292591008e-05,5.311936567598172e-05,0.00047956804013661694,0.0,0.0,0.0,7.205738774884458e-05,1.3647736491118363e-09,0.0003155559947402032
DBAASP444,0.0020599563218353287,0.0016081717221818248,0.9171939406887782,0.5564360394386241,0.26,0.19,0.037986494255703024,1.0,0.0010965199760231957
DBAASP2186,1.3833057687767767e-05,3.578800020785225e-05,0.0006707977279090761,0.0,0.0,0.0,3.643114727131115e-05,1.0077911190454796e-17,6.763053381354502e-05
DBAASP48,0.0003160270620967582,0.0001641789598439214,0.001738728682243556,0.0,0.08,0.02,0.015630835167803985,1.2669731557735659e-08,0.0005105938620555738
DBAASP2114,5.374134828086541e-06,3.956145141329793e-05,7.106383182061495e-05,0.0,0.0,0.0,2.4447810447735003e-05,2.5248630073711893e-10,1.3200375254217794e-05
DBAASP2949,7.886463678351083e-06,0.00011388848284624448,0.0031872194954637957,0.0,0.01,0.0,5.620592241787541e-05,4.3233384228031356e-07,8.693860717138165e-05
DBAASP912,0.0010117960745303792,0.000254257737843086,0.023445067103028447,0.17149607455478685,0.18,0.11,0.008316087765524793,0.9858400440098966,0.02749005844207734
DBAASP269,5.8737486429513284e-05,5.452476701137403e-05,0.00017495504333657182,0.0,0.03,0.0,0.00019996195539572734,3.0099091810943167e-05,0.0006060668711925689
DBAASP2675,7.753343105522225e-06,5.341053994639281e-05,8.206097458787756e-05,0.0,0.0,0.0,3.5933760051586036e-05,5.821314173434874e-10,0.000217950868501206
DBAASP1629,1.6865448168788995e-05,3.889075471700136e-05,0.00017116379238274668,0.0,0.01,0.0,3.713438469773391e-05,7.334714705034469e-06,0.0002040810262745047
DBAASP2365,0.004517059632219477,0.00011465006354778756,0.0011051901700031997,0.06621832790154097,0.11,0.09,0.018578124552849656,6.561160251336639e-06,0.007982414440650945
DBAASP3003,0.17089236553787018,0.14625368683340118,0.9773767411928149,0.06580564049345063,0.36,0.45,0.0017294031199027837,0.9999996271828695,0.4073225105709827
DBAASP345,1.183302741651468e-05,4.051156730510153e-05,0.0005412329420454493,0.0,0.0,0.0,4.250722216089166e-05,2.236697011434442e-11,0.0001453177410959987
DBAASP291,8.544594487187835e-05,4.69258236853525e-05,0.0014187609328380135,0.0,0.01,0.0,2.1238835754598918e-05,0.000111208025881111,8.81613672753886e-05
DBAASP1364,7.307352206860316e-06,3.953715099105704e-05,0.00024580198088844726,0.0,0.0,0.0,6.453049045463573e-05,5.832152086431809e-06,8.923924570125435e-05
DBAASP1678,0.013490528153746729,0.0007749301414576795,0.0656886384789006,0.1761590581994232,0.22,0.16,0.8316952550490962,2.8921312935977532e-05,0.012253029922696878
DBAASP4942,5.13636618853442e-06,4.051156730510153e-05,3.069097471612177e-05,0.0,0.0,0.0,1.7294647952237476e-05,2.407517731916613e-23,6.70755177597119e-05
DBAASP3676,1.863078354317714e-05,7.314549592229178e-05,0.00019450941548380905,0.0,0.0,0.0,0.0001731138357916293,2.0553312850949878e-08,0.00024657322162722903
DBAASP2916,1.9344537852696025e-05,4.231244722260566e-05,0.0004070215225939182,0.0,0.0,0.01,6.66621299190219e-05,4.91889812634171e-10,0.00036647244516744366
DBAASP2850,4.494479855335014e-05,0.00014545069702037497,0.0003398690237145062,0.0,0.01,0.03,0.00010134572796496268,6.204475531188846e-07,0.0014885815473011795
DBAASP1499,1.1753287932406603e-05,4.431830734788305e-05,1.488891977311363e-05,0.0,0.0,0.01,0.2379082899245375,1.0078960513914081e-05,3.845334007679669e-05
DBAASP2988,3.4576526941214915e-05,6.244246346100016e-05,0.0009789693034467578,0.0,0.02,0.0,0.0001603892587526366,2.6446747670704175e-05,0.00023004242238402532
DBAASP723,7.334964518711174e-06,4.231244722260566e-05,8.53485095526196e-05,0.0,0.0,0.0,3.517017335530412e-05,1.399925131668799e-25,5.766498048030426e-05
DBAASP2390,8.199800783489195e-06,5.341053994639281e-05,8.596730608058079e-05,0.0,0.0,0.01,2.835908346263178e-05,4.20612664790073e-10,0.00022811846475703272
DBAASP175,5.625481453430957e-05,0.00011428046150231051,0.0003381756929736012,0.0,0.02,0.0,0.00010332213713208918,6.409768198693255e-11,0.0004049093598087751
DBAASP4132,1.0278215558758914e-05,8.707012291818476e-05,0.0003297679755641279,0.0,0.01,0.0,3.62534614382593e-05,3.567132324563882e-13,0.00026657790495317733
DBAASP2760,2.2051726223737487e-05,4.231244722260566e-05,0.00047205169217309274,0.0,0.01,0.0,0.00023171636565895093,1.8975121599508384e-16,0.00016040725582120656
DBAASP2674,8.423265744469328e-06,5.578479202463894e-05,0.00010978220440492213,0.0,0.0,0.0,5.0606114010983213e-05,5.981450622659102e-11,0.00023433364391280636
DBAASP598,5.53354776854277e-05,6.26236796444883e-05,0.002035784008631388,0.0,0.02,0.01,0.0022496855588866904,1.3947849365695888e-13,0.0002141350006468425
DBAASP2119,0.00024242384556382652,5.1113473727590965e-05,0.0011024228435948468,0.0,0.03,0.01,0.00013315853440041064,0.00011456861714361615,0.000506070572767371
DBAASP2017,5.15602841754946e-05,7.788297670883273e-05,0.0008777102584813787,0.0,0.01,0.0,7.230730333846006e-05,3.593061197884859e-08,0.00020759913851668542
DBAASP2951,1.752457967468277e-05,3.145435805520741e-05,0.011631039699873343,0.0,0.0,0.0,7.871863818286723e-05,0.0001703642919333846,0.0006132282762942285
DBAASP3820,9.394629810906085e-06,3.1689829939200834e-05,0.001710080537255612,0.0,0.02,0.02,4.8492684777734506e-05,6.30426712954935e-34,0.00010005632689045976
DBAASP4082,6.767536822149419e-06,3.578800020785225e-05,0.00017235619997507873,0.0,0.0,0.0,2.5986708073577034e-05,5.301745990222848e-09,0.0001493947776734594
DBAASP419,5.889480967387704e-06,3.578800020785225e-05,0.0002893089021040888,0.0,0.0,0.0,2.2564175218205145e-05,1.710348168242805e-23,2.6012599512597485e-05
DBAASP629,6.408932207242576e-06,4.69258236853525e-05,0.00024829815596275377,0.0,0.0,0.0,1.670480735407116e-05,3.274010521822641e-08,2.4373207558869457e-05
DBAASP709,7.198389427452844e-06,3.097888304674093e-05,0.00034160555674888894,0.0,0.0,0.0,2.7694229510682404e-05,3.0014729624914734e-19,3.0944139658689175e-05
DBAASP5122,7.576429762936803e-06,3.509099100774796e-05,8.542372073860598e-05,0.0,0.0,0.0,2.569043598323345e-05,2.696083604764749e-39,8.833344018885747e-05
DBAASP1829,9.199298719485448e-06,3.578800020785225e-05,0.00011270894586077587,0.0,0.0,0.0,2.571600290583945e-05,1.978079442882042e-06,2.5946669318013697e-05
DBAASP746,0.00014660372870601638,0.0001900834203371728,0.0002925817015139701,0.0,0.07,0.02,0.012002747651861033,6.015109816758047e-11,0.0029823751688825115
