,lightgbm,gbc,lda,knn,et,rf,mlp,qda,catboost
random_peptide_171,0.0002549264706336641,0.0001606153242800199,0.015116512117903397,0.0,0.05,0.04,0.1836929184175152,1.8673389957746089e-06,5.5103266731940176e-05
random_peptide_172,0.030767670472703536,0.005397513365838405,0.10910272199418979,0.0,0.24,0.25,0.08524098816046509,0.0006557957137304994,0.07251439244404474
random_peptide_173,0.00017641891559561437,0.00044470984438237365,0.009317590442535256,0.0,0.01,0.06,0.004408972982298373,1.8021816295893107e-06,0.00028458182396984256
random_peptide_174,7.925373662443848e-05,0.00021944268494329553,0.00831081982508289,0.0,0.06,0.01,0.007776238566460664,0.0009000322862034915,0.000741125292759152
random_peptide_175,3.368652233081542e-05,0.0001433237284127897,0.001015703504719683,0.0,0.0,0.0,9.513579209322071e-06,1.6577471258928566e-11,9.0090709519903e-06
random_peptide_176,0.00020312690991982236,0.001315520115732115,0.00041212968785115777,0.0,0.02,0.07,2.917542926108205e-06,2.736509003750111e-16,4.066859012211973e-05
random_peptide_177,1.4045043429331375e-05,0.00020854530455488118,0.006541571656888109,0.0,0.0,0.0,0.00029202713711467214,1.630073968698181e-07,3.8469582399248735e-05
random_peptide_178,0.00011887102501830775,0.0002907891813630605,0.001737404950278221,0.0,0.0,0.0,0.0008755943465020943,1.3687362719306996e-06,0.0006614385689044472
random_peptide_179,0.0030350333560266517,0.007055958580220937,0.03576228631267678,0.0,0.07,0.11,0.6980219081669157,0.00042822122857516434,0.0016584563456341868
random_peptide_180,0.010674512659252174,0.006393647564784906,0.017411414585449248,0.0,0.12,0.12,0.045168535326128745,0.0038841875252170087,0.011769330682656818
random_peptide_181,0.061604746053661764,0.21434333282828483,0.9577863254759914,0.9527904275673899,0.36,0.63,0.9998771685098217,1.0,0.019973771644652288
random_peptide_182,0.0013688347958584327,0.0005793478285221065,0.03432971840909074,0.0,0.03,0.05,0.0010729391669292091,4.0968441406302663e-07,4.341700745642828e-05
random_peptide_183,0.00047754363996476784,0.0009752790264364165,0.05151968897411386,0.13352325989580133,0.13,0.18,9.085661312961973e-05,2.1279457980168406e-06,7.57586474303406e-05
random_peptide_184,0.001211397273625252,0.0007815550792497977,0.0035299455041526663,0.0,0.01,0.06,5.186233424323064e-05,6.667275499283545e-12,0.00019479641512392757
random_peptide_185,0.0018674634431644205,0.004531889985336192,0.15467305765979086,0.20549302829387905,0.2,0.09,0.06828918056530804,0.9987678118971544,0.0012105253609336478
random_peptide_186,0.006232437577870358,0.029380456710410126,0.06813947514471833,0.21387045641588973,0.21,0.24,0.03437223541906873,3.706608643262677e-14,0.0006328107642546271
random_peptide_187,0.00022254839342499577,0.0002001594339219374,0.0025118823857387565,0.0,0.01,0.0,0.009190708428212992,4.926620660609212e-08,0.0019477904270481853
random_peptide_188,0.0007474967096263508,0.0023149913354391263,0.00570575713894459,0.0,0.04,0.01,0.025951155940464744,6.427624680489495e-05,0.0114071756225249
random_peptide_189,0.0002286624313249149,0.00014023401326080783,0.00421374777998714,0.07341082481110715,0.04,0.02,0.0040669083114740195,1.0040407599779087e-05,4.176697824922345e-05
random_peptide_190,0.058298467446769996,0.4634198234261559,0.2735085421404159,0.0,0.19,0.28,0.25583761104012326,0.01001359205254585,0.05471886069591955
random_peptide_191,0.00010197277674969946,0.0004196484824999293,0.0353798816903439,0.0,0.02,0.05,0.00016149825900863875,1.0670559533610142e-06,9.092023316246834e-06
random_peptide_192,0.00020989411803014698,0.0009669805032238076,0.001210435852259637,0.0,0.05,0.02,1.5383450774537216e-05,3.707324090743593e-11,4.849224134955055e-05
random_peptide_193,0.0006516680768092868,0.013210957329976942,0.00896812154916354,0.0,0.07,0.17,0.00019869036990242494,6.089854111247676e-05,0.00350279568515004
random_peptide_194,0.00044220905958786307,0.0002783967332898826,0.001629139707497372,0.0649036758776411,0.01,0.0,0.010304745433492487,0.00013234656580871676,0.0009133062749313038
random_peptide_195,0.0018230533059306624,0.010155407199879509,0.0035490095563213086,0.0,0.05,0.05,0.025426238024650466,1.525532828096918e-07,0.001239658023468412
random_peptide_196,0.006900874046855898,0.0025234909131172088,0.19340842143031775,0.2748930286628623,0.19,0.23,0.23709271164662407,0.9904241088364216,0.38160867147677735
random_peptide_197,0.00024057437114641833,0.0035871414413869832,0.6878723345890114,0.024643534578192915,0.04,0.05,0.812679024036736,0.9999999999991029,0.0017181121625834822
random_peptide_198,0.030528536634992963,0.0014740682709022594,0.08607339007422815,0.1370695443134727,0.16,0.14,0.03513569524925125,0.2248880421043943,0.00506133812027337
random_peptide_199,0.0021836280806755218,0.0003235933923685022,0.054447273411455645,0.0,0.02,0.07,0.016100777095055925,1.8284997022018532e-06,0.0011475026943079652
random_peptide_200,0.00037049629595063645,0.0004521505598252409,0.03305869761145083,0.0,0.0,0.03,0.008404287818113101,9.128993573771695e-05,0.0008811403783281562
random_peptide_201,0.0014374368958247298,0.0017536285899204952,0.08233125056737954,0.0,0.09,0.14,0.0031700992737400094,7.628252782904774e-06,0.0002970439081055327
random_peptide_202,0.00020070641314351846,0.0001673946948725503,0.001035984019493747,0.06682333807841508,0.03,0.02,0.0005741088629710449,9.105091719714466e-10,9.981335668955207e-05
random_peptide_203,7.022443170013127e-05,0.00013646013187640412,0.009089753824519712,0.07473097392020069,0.02,0.01,0.00010249741616992586,3.5922848595098126e-08,2.4723948983319895e-05
random_peptide_204,0.02685600564780915,0.06191608406185586,0.010475580928358407,0.2170547301366343,0.16,0.2,5.898783238909789e-05,1.9395804995451208e-13,0.0003005506128518201
random_peptide_205,0.05653654779576632,0.0063192923042269845,0.17309277381630842,0.0,0.2,0.24,0.026243043689446542,1.5162520391226044e-05,0.009725064590993112
random_peptide_206,0.0008673808869624768,0.0006318753077946295,0.0048853687330735794,0.0,0.01,0.01,0.006245907146643421,8.646069159396285e-06,0.0014557814667986438
random_peptide_207,0.0003014526502953243,0.00012505651617584836,0.03032176280465452,0.0,0.06,0.09,0.005206407903341724,1.2777829244954787e-05,0.0002735684368844139
random_peptide_208,0.0124589918546688,0.0056336033584044685,0.03199534406104102,0.4159816114802302,0.23,0.34,0.31440519378761794,0.00046278303786631954,0.015387649489987906
random_peptide_209,0.00017601846695014054,0.0001996915217202793,0.022254371404167295,0.10061269183713169,0.02,0.01,0.01966083901937907,0.016579594597708937,0.000302711582683633
random_peptide_210,0.00010254475333431619,0.00085381654120665,0.006263525477094297,0.0,0.05,0.05,3.318172592443586e-06,2.1598813703307798e-12,3.8002978479745606e-05
random_peptide_211,8.45153736266804e-05,0.00015704449558318987,0.0021051053399303186,0.07317865591533458,0.0,0.01,7.175616905123252e-05,4.289522898406752e-08,0.0008292551241525415
random_peptide_212,0.015191504621133993,0.0018440225506197022,0.20744215091168325,0.0,0.17,0.23,0.004094801416488398,8.877832703677968e-07,0.006449214982062921
random_peptide_213,0.000301744743012142,0.00027553019957657614,0.030573627338160433,0.0,0.06,0.07,0.09950738582702576,4.892974830071409e-06,0.002993249097343374
random_peptide_214,0.00010331787206949755,0.00011175225921874799,0.0011274058898511766,0.0,0.08,0.04,3.984183251215991e-06,7.44009024787882e-15,3.261927520503634e-05
random_peptide_215,0.00037081185483849933,0.00013509576665530438,0.005617450313065635,0.07545547662821057,0.06,0.06,0.0028864510298359635,1.0887886327900808e-09,0.0002997936317850288
random_peptide_216,0.0022555242748267513,0.0005501354359539069,0.002676719018075353,0.0,0.05,0.01,0.007684109720140032,3.0670371890464705e-06,0.0010851012062927598
random_peptide_217,3.794451082306267e-05,0.00035511125435986484,0.00038315436398299487,0.0,0.0,0.01,0.0001610556087147823,4.750111735785943e-10,0.00010764420380917769
random_peptide_218,0.0025065777805794547,0.0002790788783860437,0.010996112206774624,0.0,0.03,0.06,0.017627318624669562,0.00018469811860845976,0.008205143452061883
random_peptide_219,0.0003852889866168734,0.00027799314667931353,0.0023371230280445888,0.083955889251648,0.02,0.02,0.0004555542048497636,1.5862739173740068e-09,0.0004476210141917006
random_peptide_220,0.0001492779186358519,0.005952814826867586,0.03453428801145504,0.0,0.01,0.09,0.012555694839706297,9.749028797444704e-05,0.0010098460325190703
random_peptide_221,0.0004499486057182004,0.002318587482715396,0.001513297004239612,0.07363681586926865,0.06,0.02,0.0009760572453163602,3.931010984846893e-09,0.00023485492723579108
random_peptide_222,0.0011383886332924575,0.00021329427232834458,0.001862533686915144,0.0677810628492526,0.07,0.01,0.0010981291250637011,6.817308391121066e-15,3.317128095559829e-05
random_peptide_223,0.00012375732198135084,9.309836838900395e-05,0.009699818280626023,0.13771304951261973,0.01,0.0,0.011197661095128802,1.859433780857211e-05,8.97408839039516e-05
random_peptide_224,0.00024509307434523477,0.0009408211230521076,0.004939103970238528,0.0,0.04,0.13,0.002678433373136452,2.2867964165435e-05,0.000965892499680573
random_peptide_225,0.2201593449216717,0.13309167782107514,0.008806758839661921,0.7244364064335643,0.12,0.46,0.0948186309294894,0.006895989650677435,0.10464131744416001
random_peptide_226,0.0005850171128939231,0.00022484997294882847,0.0303595320798339,0.13268496986731138,0.07,0.06,0.0569918656427843,9.322953389573415e-05,0.001688688293384708
random_peptide_227,6.830508478623853e-05,0.00021577371385081746,0.001380781326673204,0.0,0.0,0.01,8.354951416508113e-06,7.917017302640528e-12,3.79085227682131e-06
random_peptide_228,2.3533448494069157e-05,0.0003446674106435156,0.0014059031647934508,0.0,0.0,0.01,9.88570932144122e-06,6.095859651612303e-14,5.42765246820555e-06
random_peptide_229,0.07039755550877194,0.01769072516979094,0.24096409700542462,0.2573599937405549,0.28,0.32,6.914686782081886e-05,5.6794182013740096e-06,0.00809622497849629
random_peptide_230,0.01142878914843075,0.0042210846879813775,0.02039834244149988,0.07638945119316308,0.13,0.15,0.037587646791332974,0.00035175121625543427,0.012191722062526772
random_peptide_231,0.0010949463595706838,6.163276927078247e-05,0.03607539511499481,0.14695619094589968,0.09,0.05,0.033792817224288306,1.6311740480179283e-06,0.0037390806296412277
random_peptide_232,0.002305481170726545,0.00041825921307272465,0.047235098575497986,0.0,0.11,0.03,0.019651583300217445,2.008230161465842e-05,0.005120114886546387
random_peptide_233,0.004893818435046825,0.0011089173611222268,0.010462909898688541,0.06707165230927532,0.04,0.1,0.0684717345048845,0.00014919228119009435,0.0009174350847002502
random_peptide_234,7.348880613071878e-05,0.0003373133466387016,0.004709818705748772,0.0,0.0,0.0,0.008285094575104415,2.78688987894716e-05,0.0007454267066848061
random_peptide_235,0.00017593696886558543,0.00034549313362110864,0.005718334893131615,0.0,0.0,0.0,0.0007165603433865642,3.824458964720384e-07,0.0007732494340621823
random_peptide_236,0.20731788263445125,0.32578482442150736,0.06767084046953979,0.14380051100229468,0.24,0.35,0.2672333820758862,0.1149479504637146,0.4625505430694327
random_peptide_237,1.0131710408508927e-05,0.00010527370903139246,0.0016254678672757623,0.09188638125979895,0.02,0.0,0.0006037472567773089,7.24372748768701e-05,6.218196402829702e-05
random_peptide_238,0.00010319111267051373,0.00011995111373757676,0.0034938195097227696,0.0,0.01,0.0,0.0011244048985924859,2.155463997434401e-06,0.0003778091409236319
random_peptide_239,0.0003528987032777763,0.0016807959913423048,0.004773785461026463,0.0,0.05,0.15,1.4969291342408466e-05,1.802274303903558e-15,2.1288830429140038e-05
random_peptide_240,0.0030637012802076018,0.0001196737254686731,0.0035078454527221106,0.27198884557632164,0.07,0.06,0.0002657428724898923,2.351211636334096e-09,0.0217183982991587
random_peptide_241,0.003336083537789028,0.002079869068444017,0.002505604894638587,0.0,0.06,0.04,5.060022124724755e-06,1.6147529938439425e-11,0.005104208934549735
random_peptide_242,0.0010509144337618116,0.0006190043505043422,0.007772778219386435,0.0,0.05,0.12,0.0006272936894574303,1.8265836048582234e-07,0.00023671218762170401
random_peptide_243,0.011283031895721666,0.08865547809258209,0.11703118584455537,0.07650439616285701,0.16,0.26,0.7056694664005646,0.0076086855079001035,0.01876036900238137
random_peptide_244,7.0613465882152e-05,9.42878903116059e-05,0.0017667355175564508,0.0,0.03,0.0,0.00010022882329740387,4.951483436063989e-12,6.979211622132233e-05
random_peptide_245,8.376718406769384e-05,0.0002131383408936602,0.01810193903963701,0.0,0.02,0.0,1.4220523549043985e-05,1.0353321880084646e-10,9.943290463085352e-05
random_peptide_246,0.00036704391057177537,0.00021596259912810421,0.017598936170521492,0.0,0.11,0.06,0.013192874547129809,5.065478682566602e-06,0.000655299449226533
random_peptide_247,0.005557691574305132,0.002412475670780668,0.002393768119646184,0.0,0.03,0.07,0.00010075929155388138,3.533635801351086e-07,0.00021140216776656168
random_peptide_248,0.0008818532421541785,0.008417732005538891,0.06134747502923479,0.0,0.07,0.08,5.813166911745474e-06,6.330919727018201e-06,7.668987162182044e-05
random_peptide_249,0.00043677545540836925,0.0008163827809610639,0.0065476487347499055,0.0,0.1,0.01,0.0012205362056118792,4.856741461887523e-10,0.0005860219756553095
random_peptide_250,0.00717218425663801,0.0005261379082444088,0.0038921922473193803,0.0,0.09,0.08,0.0014231798947477105,1.939932664903559e-05,0.002315694279321021
random_peptide_251,0.008088623224940136,0.0002950443776830347,0.0010838964471000256,0.0,0.06,0.12,0.00012377372285285918,3.7391326162832864e-06,0.001225379405994489
random_peptide_252,0.00034238379032649064,0.035778070164011196,0.011767945797646923,0.0,0.04,0.2,8.404912750528743e-06,1.358793183640628e-10,1.50061657242805e-05
random_peptide_253,9.06624051725978e-05,0.0001905889810487068,0.0038522871057195813,0.2582984632774925,0.08,0.04,0.005493502618549736,0.010372173920929512,0.0008800701298306719
random_peptide_254,6.695222277438708e-05,6.163238322472413e-05,0.0001641634935375744,0.0,0.01,0.01,1.442428739834722e-06,3.119227153732089e-14,9.065966535903821e-07
random_peptide_255,0.0016284783924351701,0.0024682521110791157,0.014407852544336436,0.11925635662637969,0.13,0.19,1.1019046353303405e-05,0.9728301942223802,9.171206862867619e-05
random_peptide_256,0.0007374840627763852,0.00035961448904283446,0.020949295243173974,0.0,0.11,0.07,0.139063819594101,1.1156173233507727e-06,0.0015286256982694568
random_peptide_257,0.00040325270937689186,0.0005557464380094619,0.011497616290663917,0.0,0.03,0.05,0.06337528995412292,0.05526602133292124,0.0018008217576999611
random_peptide_258,0.0029236808762935214,4.8832908788006494e-05,0.008155514619325835,0.0,0.02,0.07,0.017717625033220587,0.000630856043862661,0.003244659995107759
random_peptide_259,4.149660662915635e-05,0.00026383640656605826,0.001984720569967155,0.0,0.02,0.0,0.006675329154445893,5.67217895647419e-07,7.463448664229233e-05
random_peptide_260,0.7538341690779562,0.9996580941709743,0.1838882408529581,0.29505082867931903,0.48,0.5,0.8862010071983114,0.4364630141034081,0.9984747930103827
random_peptide_261,0.001985897441670223,0.0002684584783150832,0.005471129706329252,0.0,0.05,0.02,0.017505646146877128,1.0137151757932594e-05,0.00334021304242665
random_peptide_262,9.890100652333898e-05,0.0002581280130158414,0.0002626148143807534,0.0,0.02,0.0,3.3459391684621346e-06,1.68464617109706e-20,3.0176596152762078e-05
random_peptide_263,0.00017763925076846515,0.00034535575601026756,0.006408898178090442,0.0,0.01,0.01,0.007349360300120205,2.3584012299822285e-08,0.002289017266269438
random_peptide_264,5.981564455332611e-05,0.0005032417526988044,0.000518539008055107,0.06869236781291703,0.01,0.02,0.00013912329504991574,3.699227640567349e-20,8.571104473441954e-05
random_peptide_265,5.665572718499839e-05,0.00019810632758046121,0.001177169036920228,0.0,0.0,0.0,0.0022297333205119306,2.432894257767463e-06,7.746888082687602e-05
random_peptide_266,4.5278359597573285e-05,0.001684412954905092,0.001526896785422758,0.0,0.04,0.04,0.000131096709493996,1.4798377547617216e-07,0.00031476150377638307
random_peptide_267,0.000105717658999877,0.0001161908514412402,0.0006268385128265322,0.0,0.0,0.0,1.1034717608142449e-06,2.0463670860337276e-13,2.821460707980819e-05
random_peptide_268,0.00012790263605334064,9.949466172595658e-05,0.005072753064004474,0.07097367632842193,0.06,0.02,0.005853538191980877,1.1026195381668925e-05,0.000357167310301341
random_peptide_269,0.00016798133278438012,0.00010521937875137031,0.011212771940902614,0.0,0.05,0.05,7.193502227892534e-07,2.2452654182107863e-13,0.00025775726049812785
random_peptide_270,0.0005702432022753373,0.000512807004103656,0.01280746094501066,0.0,0.05,0.04,0.002617797113665167,1.701953664754365e-05,0.000357483657531164
random_peptide_271,0.0006959717457940111,0.00017943301267971736,0.01707794641624541,0.0,0.02,0.01,0.00011240377402456997,6.988428398181186e-06,3.349927938437712e-05
random_peptide_272,0.0036075550565032206,0.0009858511509187166,0.0017976072643067355,0.06336311934115454,0.08,0.09,0.0034443170612258427,8.43757895850407e-18,0.0007888244269637855
random_peptide_273,0.00025786919099594,0.00022454109202936615,0.003244594635355395,0.0,0.0,0.03,0.0016184708357950349,6.86971902385238e-06,6.0392720328821094e-05
random_peptide_274,0.011820668849522917,0.00037441096387383366,0.0084300902532656,0.09922131222014924,0.08,0.05,0.11594810215066746,0.012120094017933025,0.003623819414874922
random_peptide_275,0.19331601935858872,0.0069786926940168794,0.21978914757758009,0.21067371067570698,0.21,0.17,0.9447992058462142,0.0028213708331712947,0.13087373488892076
random_peptide_276,0.00028959185776250535,0.0002640659129361944,0.005910187614469364,0.10248108320289723,0.12,0.01,0.0011469924894076998,0.00047822765490395107,0.0003993468646072222
random_peptide_277,0.0004296544413727838,0.0004723885635025425,0.005421938191603016,0.0,0.06,0.08,0.058829222835545925,4.5184149384819266e-05,0.00030846953590764136
random_peptide_278,0.0024710476528319405,0.0006993244587875543,0.04481898879606826,0.0,0.04,0.1,0.011287418513566723,0.00023085992364878493,0.005853809892821884
random_peptide_279,8.386517916262855e-05,0.00020611017981609126,0.0024022517570632456,0.0,0.0,0.0,0.000682185330114433,2.6989962985793985e-07,9.215146698411718e-05
random_peptide_280,0.005605371747859119,0.004570970234287097,0.0036499918819965947,0.06912127497672987,0.13,0.12,0.0781657438320881,0.0032042005386412127,0.034027226759895744
random_peptide_281,0.00013278086864553878,0.0001537971871927418,0.027355306405116638,0.06426325117859233,0.07,0.0,0.003144925763004693,0.00012082303380993604,0.00017891609323206589
random_peptide_282,5.7261838617122623e-05,0.00017062628216783467,0.004119962581157341,0.0,0.01,0.0,2.5943421067234835e-07,2.3092280556146158e-17,1.067703532847585e-05
random_peptide_283,0.00018563849256246538,0.00027400566380438626,0.00339721796180351,0.0,0.02,0.0,0.00104005683850931,8.290492656496262e-08,0.0002297188804820817
random_peptide_284,0.00014250803435035498,0.00016287718850845808,0.021914077656939774,0.0,0.0,0.0,0.0011572867236529641,3.818048770126547e-07,0.00021030708473326795
random_peptide_285,0.0054462566882965266,0.002855240390237198,0.16165080188943076,0.07362689491855455,0.2,0.21,0.009158943848721568,0.0005119706336594081,0.00881372491345968
random_peptide_286,0.00010239929822938237,0.00019979814367454863,0.010929727168277427,0.0,0.02,0.02,0.0001596967330594099,3.137836488593921e-09,0.00031157641187685195
random_peptide_287,0.0004106872400190117,0.010002191220843427,0.006949732852283092,0.0,0.05,0.18,4.947941076577729e-07,1.472580796079485e-11,2.2258308883350734e-05
random_peptide_288,0.00022029283659372794,0.0006677701566321427,0.0063894196790957175,0.06664784823050902,0.09,0.06,0.021196701894494806,2.5700960363191564e-05,0.0006988937209270686
random_peptide_289,0.00017015441724111232,9.536341586799472e-05,0.0026007422698172107,0.0,0.0,0.0,0.026395760586688157,1.1560779325963219e-05,0.00041185774109818397
random_peptide_290,0.00016764350576405394,0.00013286573442335272,0.0018047540819936677,0.0,0.01,0.0,0.00032993062421191185,3.6834736574832902e-09,9.543936727765819e-05
random_peptide_291,4.861146804892245e-05,0.0001725386120620785,0.0018827376886225008,0.0,0.01,0.0,5.8857076859273404e-05,3.0887050519559356e-08,0.00013832453952408624
random_peptide_292,0.001686733734813961,0.0012424643585919677,0.012917451894124505,0.0,0.05,0.12,0.0005402026942374584,1.2732520430117222e-06,0.0007914000668548745
random_peptide_293,0.018418353383522428,0.009494727972029602,0.10011695156772356,0.0,0.11,0.11,0.14024453541239312,0.0004376582151490372,0.03549505049008376
random_peptide_294,4.118838059835255e-05,0.00031929909987707183,0.0015182233648550901,0.0,0.01,0.0,3.6383547517584117e-06,3.2962143242118953e-13,3.974647613026949e-06
random_peptide_295,0.0002012930799377428,0.1866731901935618,0.014581149965486774,0.11739321309149704,0.08,0.14,0.013721856003769359,0.1574910479337942,0.002632482991218955
random_peptide_296,0.028552887266578682,0.03358013922670634,0.06139460063205988,0.0,0.13,0.24,0.1138356144219796,0.0670461042802481,0.0836777028927831
random_peptide_297,5.0429492986602497e-05,0.00019652398784542378,0.0024909075488014714,0.07545147796382015,0.01,0.0,0.005280059866746327,3.962998079543534e-06,5.23917892374367e-05
random_peptide_298,0.0029770837071393893,0.23706674103520264,0.02719522265668606,0.0,0.21,0.29,0.0013259845726213092,3.677977173272524e-07,0.029028547759636727
random_peptide_299,0.003441662537761082,0.005251906393030437,0.13022135075924732,0.07166624942293473,0.17,0.22,0.001691380917001219,0.0035780975066955793,0.0016389534065859982
random_peptide_300,0.00012539921119301067,0.0015066152364566427,0.021863843146452837,0.07484430285901575,0.08,0.16,0.0010303877661107645,4.207313578001001e-06,0.0051948779683054745
random_peptide_301,0.000844430252723778,0.0002491119374794246,0.002918821053783718,0.0,0.04,0.01,1.1072328673723351e-05,4.9068121524291605e-05,0.001254107776240403
random_peptide_302,0.2645362769670994,0.0025556180635415405,0.6375245945693153,0.0679265345980932,0.18,0.31,0.005010257035299441,0.2983410360455031,0.07304100778705466
random_peptide_303,0.009409487210333349,0.006638114669988007,0.01422558606846721,0.0,0.11,0.17,0.00940647151446496,5.177609632686828e-05,0.044120816361436103
random_peptide_304,0.0011504430752939917,0.0005398698717498535,0.019081505357870742,0.14910549628446967,0.08,0.14,0.019157798402151857,3.217709605715622e-10,0.0002618016321338701
random_peptide_305,0.00014324045907584656,0.0006003111880611511,0.005028868605907478,0.0,0.03,0.0,0.001330102396133204,1.7626924835656509e-09,3.277145690971589e-05
random_peptide_306,0.15037573340474197,0.15982760573258684,0.18543619235279044,0.3036687670827336,0.21,0.18,0.10846172683605704,0.9651714471904849,0.23750533272965266
random_peptide_307,0.03319600510740142,0.00020145986680972848,0.8368867815363865,0.13352010019237504,0.06,0.07,0.8878234736889002,1.0,0.001013480027838754
random_peptide_308,0.03502688533903098,0.272229161547917,0.56694068390292,0.06483730736632455,0.27,0.31,0.0006375454763232782,0.9999821906017028,0.02252648136267599
random_peptide_309,0.0004824245321973901,0.0004213341527750158,0.017345092443031004,0.0,0.04,0.04,0.0016419728897174883,5.609765772542393e-07,0.0006258702690395521
random_peptide_310,0.0011662240831382775,0.00023381397368069088,0.002335835706740875,0.0,0.03,0.0,0.00010195329643294173,2.4456638882704902e-08,0.0006708667848581525
random_peptide_311,0.00017547676341317966,0.000207562301101362,0.00021401004321331936,0.0,0.0,0.0,0.0006569025361113128,1.7485866305365008e-14,4.749198517067195e-05
random_peptide_312,2.921780293684206e-05,0.00011923852280844764,0.0023915818272539063,0.0,0.0,0.0,0.0003403454032537996,3.4131615971024716e-06,0.00020071749124228646
random_peptide_313,0.0011584224781313662,0.00016533309016383344,0.00625131215608764,0.14549479038614027,0.04,0.03,0.0009834261111311964,1.8221234055706983e-07,0.00015514931236767964
random_peptide_314,0.014219455431501852,0.35296742407556064,0.01289143346658049,0.0,0.21,0.33,0.0004656856562467737,1.0942539696492703e-08,0.002007748872426
random_peptide_315,0.0002351318243055692,0.0005721535585108783,0.0029446882088890033,0.0,0.09,0.1,0.0030515578242884906,0.014283168930668262,0.0002981581192440758
random_peptide_316,0.0005589962262148827,0.00028005662442265333,0.0011832046210501143,0.07058496100327179,0.02,0.0,0.0004108276041607704,1.0687847086949249e-09,0.00040778186408208005
random_peptide_317,3.14329060593432e-05,0.0002594239878938848,0.0010975399362390414,0.0,0.02,0.0,0.006327643398348151,1.4989104445023204e-05,0.0006451369763283636
random_peptide_318,4.8063708415667426e-05,0.00015218382624500207,0.0003226301151240346,0.0,0.0,0.0,0.0001635334007283338,2.4520928076271757e-10,4.368656076258384e-05
random_peptide_319,4.880066598550931e-05,0.00011952824334096176,0.0029537885132311418,0.0,0.0,0.0,0.0006632634132287909,1.3662863542431259e-09,1.0728514386841633e-05
random_peptide_320,0.00028065358712444765,0.001001881285094319,0.003586209796182707,0.0,0.03,0.01,0.00021952207773805885,2.605504631804446e-08,0.00027609640144693893
random_peptide_321,0.0024073375799531743,0.011311668046060668,0.506727842803863,0.0,0.14,0.27,0.7660776529018809,0.003802740459832477,0.019082896106153182
random_peptide_322,9.265977734536213e-05,0.00013714962336601932,0.006720883710587112,0.0,0.04,0.01,6.498943211752163e-05,1.8446500682111602e-07,3.966197510632242e-05
random_peptide_323,0.004300899092940107,0.01707446629164388,0.006665689528551751,0.21336472352311522,0.12,0.14,0.004689003346364294,0.0001033375672256031,0.004624429702423536
random_peptide_324,0.00011175018691408898,0.0012007049843549935,0.018083330174026642,0.0,0.08,0.08,0.007725775130088138,1.6095716327805275e-06,0.003215940945069499
random_peptide_325,0.0005386894316501286,0.00027717383882433353,0.028514345071653548,0.0,0.06,0.03,0.028944826750002133,0.0003183568515517257,0.00038536580208222717
random_peptide_326,0.0005658547756222971,0.00017610306315070018,0.0027013489915408686,0.15202622033539115,0.02,0.0,0.005349456898196174,5.391897140599567e-06,0.0004038203627932611
random_peptide_327,0.021651601624296454,0.0006730654642860701,0.014440431538388187,0.07038920090275734,0.05,0.06,0.045103795827612925,1.03731750258369e-07,0.006756876243838709
random_peptide_328,0.03719438850578608,0.045952720197549826,0.3757472966125953,0.07841101021449533,0.26,0.37,0.9882796698241115,6.037938217540952e-13,0.039666971957140855
random_peptide_329,0.004691399133245191,0.0005167035365313826,0.0039614375915375645,0.07269069700785136,0.02,0.01,0.11499552744959565,3.689783874255064e-05,0.002454616364607178
random_peptide_330,0.00394111988891167,0.017304352995730063,0.5913580381680064,0.07294656428209248,0.2,0.29,0.3259543487099786,0.0007871000209683968,0.0006664599373204233
random_peptide_331,9.086006608331296e-05,0.00015590139884946166,0.006900291171853732,0.0,0.0,0.0,0.009953171179498718,1.2877675872959576e-05,0.0001139096878540614
random_peptide_332,0.0002937054065311371,0.0025339041840176536,0.03475818162090124,0.0,0.1,0.05,0.00041055655978709663,0.13340753270751482,0.0062088058688720025
random_peptide_333,0.0006330234516840999,0.00139503256303844,0.0023061161283255247,0.0,0.08,0.01,0.042222680698960395,1.3702721853949129e-14,0.00016361993518535924
random_peptide_334,0.003277935730988555,0.00014353747402719164,0.009912236273364943,0.0,0.04,0.03,0.012005787626829705,0.0004649241963048758,0.0011661747919702982
random_peptide_335,0.0038875902330131333,0.0008140426222414106,0.0033110453578582416,0.0,0.07,0.1,9.909831515847572e-06,1.0111264664351328e-13,0.0015528359574370977
random_peptide_336,0.0008253826202162216,0.0004370666968835082,0.007924735894609744,0.0,0.0,0.0,0.013875557030923014,4.657884279913128e-05,0.00048614283477987035
random_peptide_337,0.005717305048094176,0.00418975819060924,0.08643566363553318,0.0,0.2,0.13,0.7401189123840964,0.0018318274838002606,0.012595622511970805
random_peptide_338,3.929086499319121e-05,0.0001353211490002089,0.0027897796559841186,0.0,0.02,0.0,0.0002609036622621265,5.4408175545873456e-05,0.0005362451044585071
random_peptide_339,0.001624636151024074,0.0007133858709061909,0.011816640073276765,0.0,0.11,0.05,0.007334233101191547,8.446842513705469e-05,0.00037913538006705005
random_peptide_340,4.4881150118145155e-05,0.00022906683463516168,0.004411249089721146,0.0,0.02,0.01,0.00019938489010781253,6.553759606540887e-08,0.00022608769490566638
random_peptide_341,0.0009205871965986669,0.0002753398869499282,0.004969300796488373,0.2807152394554028,0.09,0.05,0.11139692848340091,8.166900387747899e-05,0.0018425354494613104
